Voltage,Sampling frequency
0.5563669799089708,125.0
0.5196634596209684,
0.522622590734869,
0.4200732686960036,
0.34738286616343544,
0.3324694783378884,
0.4643967641617373,
0.7150236204276912,
0.8149007376342358,
0.7457691967091749,
0.43729459321344155,
0.2632506859310406,
0.21575684631172568,
0.3493597564217817,
0.4043662481767184,
0.3601311647924661,
0.30452365889075156,
0.282936255099417,
0.38115230296878067,
0.38615385624838244,
0.41079205538081065,
0.347376082417336,
0.38636665951633303,
0.4011308458580493,
0.4193254084270738,
0.40513858004027803,
0.37376184816101754,
0.42595538700523206,
0.4351111565250521,
0.5044722183148602,
0.47196615873981645,
0.5096985965946769,
0.5036417598873658,
0.542396065153761,
0.5458168540407915,
0.5178067241276207,
0.5232669285095753,
0.4960006719968149,
0.5470755202758677,
0.4934517540027926,
0.47460213234311066,
0.3848139176759352,
0.4000147589178174,
0.4326084469766371,
0.44827869505094053,
0.4143261863060217,
0.35242747797364554,
0.5191177551959174,
0.816788920916423,
1.2051736730462728,
1.2573618104125313,
1.029115124200384,
0.6216330508815562,
0.3923671869096052,
0.4082495834818464,
0.4814338976979401,
0.513505502933303,
0.38923713045853003,
0.3720058940217542,
0.35993211779132944,
0.4258883011221739,
0.3680748252095232,
0.3171086351205746,
0.3103449060369683,
0.35488597445344533,
0.42244511000158647,
0.3747396429103826,
0.3896312120612645,
0.3846395755563141,
0.4976473198999261,
0.5168239639949792,
0.5388885934060558,
0.542466049883146,
0.6018876720958031,
0.7003968522910139,
0.7049461354216311,
0.7179336745334081,
0.6582297092082401,
0.7152374257687436,
0.7118139224723369,
0.7364008142211655,
0.6771018176411391,
0.6115106481652872,
0.537276001744716,
0.4253883091424278,
0.3981663566084457,
0.37636107029459404,
0.4809480819526248,
0.46395717892704474,
0.40661161485906944,
0.24031452806800543,
0.17943633694441524,
0.24052771039066453,
0.3423525846891789,
0.4278388293010064,
0.37169372589826744,
0.376066694909609,
0.35355274842151674,
0.43989101908865963,
0.43999223812664706,
0.4491866615873057,
0.4316216011676675,
0.4366360807720594,
0.4724984584180023,
0.4326126781577235,
0.4307731889752106,
0.3588795264148733,
0.39396287450184225,
0.37717409379483724,
0.4121914349398306,
0.3907129695273615,
0.37623039603858377,
0.3793179444977951,
0.35287893264902515,
0.3725118360814245,
0.3078885252432681,
0.32669423663081104,
0.3018938291482888,
0.37101159490250224,
0.37116673995635496,
0.3516170613926144,
0.3102578636322575,
0.2974459252387843,
0.38385212935226043,
0.38608909810628506,
0.3855753307548648,
0.3222833640246342,
0.5279931191419384,
0.9101393894742383,
1.3476250614008527,
1.449848512696074,
1.1304845482202863,
0.6637237785884416,
0.3098065769394986,
0.3024010699510733,
0.33786484625002433,
0.3788454059044602,
0.268950404968189,
0.24994830528433068,
0.27768259955258234,
0.3195086060997999,
0.30900787790479245,
0.2355427128985126,
0.2803341318564958,
0.3138477966706833,
0.4060882832448491,
0.36461701793236984,
0.3830144553472877,
0.4070897649826653,
0.48777314462614707,
0.5328573224828823,
0.5143468132724354,
0.5669360508660515,
0.6155003762580692,
0.7484095855911354,
0.7425485967145684,
0.7513959638344734,
0.708219938281164,
0.7454836427805703,
0.7673892586797249,
0.7322899245536534,
0.6890495438903769,
0.5930932990499117,
0.5812447625118892,
0.4824236021140066,
0.4377758040704188,
0.3284639343802695,
0.3029929180003046,
0.2686076376101241,
0.23972894048307292,
0.23437117368338306,
0.22472840185022108,
0.3209131432715809,
0.3508754905791763,
0.4224920731582381,
0.38302757836436524,
0.40283433078672043,
0.39363461154097135,
0.4105753715091708,
0.4178462010506527,
0.3900158149401916,
0.4208761383122789,
0.3960172753719937,
0.4416041657765924,
0.39137474820599066,
0.3982134709319746,
0.35022459407514245,
0.35397048282578036,
0.3623389034736659,
0.36569619918696444,
0.39863565937157314,
0.36108059526968206,
0.3884049420053401,
0.3413178547435033,
0.36708213725801386,
0.3118776210289067,
0.3032593023649041,
0.29808619749440635,
0.3375158105900292,
0.39671467788106546,
0.3560413440326501,
0.3385909689716409,
0.28092876023467483,
0.36360580937487,
0.36261477024181943,
0.3412533786262627,
0.2782027010070632,
0.4313221473807895,
0.8632978603026734,
1.3179759580637929,
1.5224520459269375,
1.2097620683978159,
0.744034643563269,
0.3312557697127375,
0.27249646066069083,
0.3131448726479673,
0.34871550617570507,
0.30542526376917994,
0.27058445454552904,
0.34482963535744365,
0.36320609472407317,
0.3949579197416058,
0.3229864721518649,
0.36961583832301276,
0.3951239200078705,
0.44670592336849646,
0.4272367800480559,
0.406449405441052,
0.45445732160397073,
0.47117971891417704,
0.5199678617954697,
0.46958317279617384,
0.5334258655700944,
0.5838427557792987,
0.6967788333596868,
0.7174526331760124,
0.7116237902467423,
0.732012553100373,
0.7470229686748651,
0.7991417485177247,
0.7247740811075781,
0.6987021614046696,
0.6212520950705839,
0.6403943894423864,
0.5860542743539341,
0.5004489667699324,
0.37535049444011304,
0.25937049024932457,
0.25463087253263655,
0.24312023066929977,
0.32181934106379384,
0.3091473316268928,
0.34851426157654913,
0.3136837705386838,
0.3262385500240686,
0.3309288117001642,
0.33371913386185403,
0.3516363409089388,
0.30138011209333715,
0.31978096538671497,
0.2810276978325083,
0.33504053655703625,
0.3176822180686881,
0.3472922125744212,
0.3391220665141924,
0.340512032093395,
0.3490472285557556,
0.31411056796818365,
0.34863745472104896,
0.3311126669627728,
0.3938899581592983,
0.36195790529655164,
0.3793462526997128,
0.3520211194146322,
0.35257631284874474,
0.33124927089442735,
0.2668968411082733,
0.2753828442232429,
0.27762097587668993,
0.37169284815640924,
0.3315326754243456,
0.3044763306233678,
0.24133634225088524,
0.2920251970124641,
0.3289695073638575,
0.26362802034232763,
0.1979838883454844,
0.2612444972485488,
0.7013843250685845,
1.1890563654783008,
1.5016323861824497,
1.2862969579274726,
0.8311818946516455,
0.41262562147639725,
0.27050226552206946,
0.3308635441457799,
0.34684823815717747,
0.35822896938189297,
0.3003220584085794,
0.3755606601701829,
0.39231949945953587,
0.4332711360241475,
0.4015422707901768,
0.4105240319575513,
0.4462736660217878,
0.44231902424490377,
0.4633969340567585,
0.4243150424840919,
0.48921969013655364,
0.4818832616854392,
0.5221516230962696,
0.49939057633580763,
0.5496692820119707,
0.6285522732799379,
0.6925583304254449,
0.7580878839224688,
0.7499476652610934,
0.8281118316234297,
0.8333213161703797,
0.8745559948783758,
0.7956365941355806,
0.7540535765261062,
0.7177091029006266,
0.7071520750495873,
0.6881081634991986,
0.5631714630019944,
0.4724214549956617,
0.34331232252612137,
0.36665866820073933,
0.3746788156402698,
0.44732425308004975,
0.43486084417817666,
0.3923526004102822,
0.3479030266820873,
0.3106506715045445,
0.372700117951203,
0.37475040036973395,
0.4213461481272456,
0.3620508411464544,
0.38008674259787745,
0.37270773671420404,
0.40872883319429515,
0.4217645453853409,
0.40874361645694973,
0.4452800052541493,
0.42784669439587447,
0.46364826808206183,
0.39823366671767996,
0.4133982489047511,
0.3923836432134778,
0.428525631734378,
0.42149533267187306,
0.39797227071010877,
0.4110818534268285,
0.38418889760263203,
0.3957849245024006,
0.3003956730095897,
0.30646318266329853,
0.31154467588792983,
0.40482660747566723,
0.4020228593397887,
0.344496613274011,
0.3198655345620731,
0.3443129056738043,
0.4282975730726956,
0.32324373413265445,
0.2219665012045216,
0.21016918126290277,
0.6051016713593756,
1.1383953483612899,
1.4993338381543542,
1.391206960169276,
0.9172880455543276,
0.49881634276271714,
0.2724536316752468,
0.328920510229992,
0.33260923301192147,
0.3433799265376318,
0.2745257964382287,
0.2976535851268978,
0.3392974183881016,
0.3645785891500411,
0.3912917466442163,
0.3604463770267834,
0.4055458812743009,
0.3763832475336662,
0.4227222057074405,
0.40642960680623497,
0.45522601773910265,
0.4656974358865017,
0.47756577252449467,
0.5108119524424695,
0.5287128613696038,
0.6181772084153481,
0.6271022823632286,
0.7026735478008974,
0.7091225211061962,
0.7877789620689789,
0.7945982301525284,
0.7766105752029239,
0.7210986735129316,
0.6455067315281617,
0.6387394789720763,
0.5688542105103306,
0.547796259670288,
0.4263927775051867,
0.3851141186157585,
0.31910499486427313,
0.3330054150005008,
0.3547684331176645,
0.36278436565425365,
0.36908956626496964,
0.2816983241758302,
0.2595001303610925,
0.20549732522474864,
0.2838487621326442,
0.3072774362437826,
0.3502553109614656,
0.3307839758301115,
0.3250591109530233,
0.3616507855418826,
0.3566146430937053,
0.3896904098463922,
0.3417230062613911,
0.3896596632927337,
0.3729033711000834,
0.39495228153617545,
0.3410363248391147,
0.3131537409381113,
0.31984590194143836,
0.3135948105654097,
0.3419926580844853,
0.2954120389019902,
0.34338154760482853,
0.3247358205445313,
0.3457206281551178,
0.27251526315559227,
0.25820443644503177,
0.30244487194767455,
0.36191801324273937,
0.3977344250611989,
0.31161900353403044,
0.32885575054729166,
0.35691307571628306,
0.45281833335258137,
0.3398655138272334,
0.18524245339612253,
0.16964838003570862,
0.5149868014800106,
1.0962648501034844,
1.4470759893384113,
1.3968405310695438,
0.9118112573106228,
0.49937961619039845,
0.2633481895442603,
0.3072474372819697,
0.34350281522272724,
0.32425185834924614,
0.2776619291511371,
0.2453146581731183,
0.3229185300112754,
0.34087824773478215,
0.40550566185103304,
0.367370676773419,
0.3969701068460014,
0.38594929867347333,
0.4203519980271705,
0.44827548351846314,
0.4526703382948621,
0.4914322026960422,
0.4784693275186379,
0.5551414690260146,
0.561214729340442,
0.6309444358607552,
0.6265908611631846,
0.6820595263049704,
0.7363896705646481,
0.7841832431784301,
0.8135742281159764,
0.7489084927509272,
0.7389339810364709,
0.6656535361905713,
0.6641747080048992,
0.5616246640919974,
0.5044831946088831,
0.43960630852138405,
0.43416741790579205,
0.4519517441058691,
0.4134397696480381,
0.4141282884954444,
0.35255554122813315,
0.37568452618652565,
0.30889116309468784,
0.2971755600405466,
0.2563029727995493,
0.2893939026612532,
0.3385852500741854,
0.3489257222753591,
0.37927893164147053,
0.351963600985902,
0.4141733817999965,
0.39197837050225554,
0.41952971398609123,
0.3799221851021469,
0.40525046895148115,
0.4227307409299668,
0.41374062605790296,
0.405503251129142,
0.3492795204352275,
0.38783044385064025,
0.3612632820378017,
0.3980601374563691,
0.35983081142619633,
0.3960852795369018,
0.404840572058838,
0.39192212221529316,
0.3593336547407579,
0.3094405500551502,
0.37592934692118535,
0.3831605966978001,
0.4087208394579378,
0.31418540827790586,
0.33532795523236314,
0.3911592461425399,
0.44589004508938074,
0.3557305328214627,
0.17665375540486164,
0.2356023952000069,
0.5759453719682204,
1.1604211648200813,
1.448543373117457,
1.3559874588361263,
0.8849434853421624,
0.48042182570032604,
0.3101683450252724,
0.3338213189670744,
0.41083094274769083,
0.3533446397092224,
0.3258029972623762,
0.26321021843523407,
0.33697658107172707,
0.3567639521817619,
0.3994471901473965,
0.3792247397860935,
0.36219385686760097,
0.3827740080260269,
0.37825787278932976,
0.4307688451878825,
0.3949049076207355,
0.4359181479745109,
0.4266105737763983,
0.5062250588120397,
0.5383619639225486,
0.5681204958706392,
0.5938608727651038,
0.6199615127120686,
0.7223168187088054,
0.7387136408676952,
0.7773033190692734,
0.7074904557413725,
0.7215094431545577,
0.6882855752015329,
0.6525269559213648,
0.548843661868104,
0.43647159700075705,
0.4346240626931474,
0.438262149037438,
0.49044052770710567,
0.38963598445098147,
0.33125978212216955,
0.2516615606259712,
0.2841664958200811,
0.29928666867899395,
0.28523050239158965,
0.27879051142957045,
0.2518386953869802,
0.31494105643739906,
0.3026409151165728,
0.35588049218541906,
0.3394717759427878,
0.3937316864694604,
0.3967273958813053,
0.39451146666568815,
0.393503198858533,
0.38067465329129163,
0.43377896758914536,
0.4039809416796601,
0.4301849111733764,
0.38354119909697415,
0.42645204353370325,
0.4192668740850963,
0.4294433411797399,
0.42501036751702714,
0.41807315870978173,
0.45491869700798887,
0.40730809576993965,
0.411373063694316,
0.35901750925165477,
0.41930599076169145,
0.4079324176663861,
0.3915010233780663,
0.3350989113718832,
0.34040505357444384,
0.43267967764395066,
0.4294905679970271,
0.3770143002226431,
0.2531320667357109,
0.43178965221314564,
0.8245811470786344,
1.3279131517150302,
1.5027759107651475,
1.274309779748076,
0.8371038388460642,
0.46139053054562545,
0.3862857871668181,
0.3982560162422848,
0.4810699365512632,
0.41487570957251946,
0.39045912202440386,
0.3521976438478047,
0.38752323471110167,
0.42583971038305,
0.4219584284283226,
0.4405510539968576,
0.3973845938128192,
0.44457023241864535,
0.426003157312758,
0.4737825019578861,
0.4435722576679828,
0.45972841911005424,
0.4859451110208222,
0.5357478234007091,
0.6097713633183353,
0.6052976861087748,
0.6619352770128425,
0.6689549858460169,
0.7700317136800252,
0.7700075763482084,
0.7737139031823649,
0.7288602313495885,
0.7216296590468804,
0.731720549749342,
0.644609318780227,
0.5531667925172525,
0.40910288931774247,
0.43354383172336236,
0.4381794951525664,
0.4583438069887814,
0.337235987919222,
